GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
5138552,2016,Horse Pasture,Virginia,1857,14.92,192.7,16,550,27103,115300,30,64.89,33.39,0.97,0,0,0,0.75,0,7.65,7.65,3.97,3.97,1,0,0
5138632,2000,Hot Springs,Virginia,,,85.51,,,,,,,,,,,,,,0.5,0.5,0.59,0.59,0,0,0
5138632,2001,Hot Springs,Virginia,,,91.3,,,,,,,,,,,,,,0,0,0,0,0,0,0
5138632,2002,Hot Springs,Virginia,,,97.51,,,,,,,,,,,,,,1.01,0.5,0.52,1.03,0,0,0
5138632,2003,Hot Springs,Virginia,,,103.64,,,,,,,,,,,,,,0,0,0,0,0,0,0
5138632,2004,Hot Springs,Virginia,,,109.85,,,,,,,,,,,,,,2.79,1.1,1,2.54,0,0,0
5138632,2005,Hot Springs,Virginia,,,115.64,,,,,,,,,,,,,,2.03,0,0,1.76,0,0,0
5138632,2006,Hot Springs,Virginia,,,121.34,,,,,,,,,,,,,,0.42,0.34,0.28,0.35,0,0,0
5138632,2007,Hot Springs,Virginia,,,127.64,,,,,,,,,,,,,,0.85,0.85,0.66,0.66,0,0,0
5138632,2008,Hot Springs,Virginia,,,133.68,,,,,,,,,,,,,,1.09,1.09,0.81,0.81,0,0,0
5138632,2009,Hot Springs,Virginia,,,139.98,,,,,,,,,,,,,,1.19,1.19,0.85,0.85,0,0,0
5138632,2010,Hot Springs,Virginia,738,30.17,145.68,46.72,1339,72619,89400,23.2,79.54,15.58,2.85,0.14,0.41,0,1.49,0,0.34,0.34,0.23,0.23,0,0,0
5138632,2011,Hot Springs,Virginia,526,0,146.71,34.6,,36693,88800,10,59.7,20.34,7.6,0,0,0,12.36,0,1.34,0.85,0.58,0.92,0,0,0
5138632,2012,Hot Springs,Virginia,526,0,148.15,34.6,,36693,88800,10,59.7,20.34,7.6,0,0,0,12.36,0,1.43,1.09,0.73,0.96,0,0,0
5138632,2013,Hot Springs,Virginia,526,0,149.18,34.6,,36693,88800,10,59.7,20.34,7.6,0,0,0,12.36,0,0.85,0.85,0.57,0.57,0,0,0
5138632,2014,Hot Springs,Virginia,526,0,150.2,34.6,,36693,88800,10,59.7,20.34,7.6,0,0,0,12.36,0,0,0,0,0,0,0,0
5138632,2015,Hot Springs,Virginia,526,0,151.64,34.6,,36693,88800,10,59.7,20.34,7.6,0,0,0,12.36,0,0,0,0,0,0,0,0
5138632,2016,Hot Springs,Virginia,526,0,152.67,34.6,,36693,88800,10,59.7,20.34,7.6,0,0,0,12.36,0,0,0,0,0,0,0,0
5139064,2000,Huntington,Virginia,8325,7.65,,64.25,898,52364,129700,22.1,59.39,16.29,14.01,0.28,6.97,0.14,2.81,0.12,,,,,0,0,0
5139064,2001,Huntington,Virginia,8325,7.65,,64.25,898,52364,129700,22.1,59.39,16.29,14.01,0.28,6.97,0.14,2.81,0.12,,,,,0,0,0
5139064,2002,Huntington,Virginia,8325,7.65,,64.25,898,52364,129700,22.1,59.39,16.29,14.01,0.28,6.97,0.14,2.81,0.12,,,,,0,0,0
5139064,2003,Huntington,Virginia,8325,7.65,3412.16,64.25,898,52364,129700,22.1,59.39,16.29,14.01,0.28,6.97,0.14,2.81,0.12,75.28,49.91,1.46,2.21,1,0,0
5139064,2004,Huntington,Virginia,8325,7.65,3403.06,64.25,898,52364,129700,22.1,59.39,16.29,14.01,0.28,6.97,0.14,2.81,0.12,140.01,109.28,3.21,4.11,0,0,0
5139064,2005,Huntington,Virginia,7122,4.99,3394.34,57.08,1225,73002,362300,25.2,61.85,13.4,13.51,0.17,8.16,0,2.11,0.81,143.37,39.91,1.18,4.22,0,0,0
5139064,2006,Huntington,Virginia,7122,4.99,3384.24,57.08,1225,73002,362300,25.2,61.85,13.4,13.51,0.17,8.16,0,2.11,0.81,185.11,35.1,1.04,5.47,0,0,0
5139064,2007,Huntington,Virginia,7122,4.99,,57.08,1225,73002,362300,25.2,61.85,13.4,13.51,0.17,8.16,0,2.11,0.81,,,,,0,0,0
5139064,2008,Huntington,Virginia,7122,4.99,,57.08,1225,73002,362300,25.2,61.85,13.4,13.51,0.17,8.16,0,2.11,0.81,,,,,0,0,0
5139064,2009,Huntington,Virginia,7122,4.99,,57.08,1225,73002,362300,25.2,61.85,13.4,13.51,0.17,8.16,0,2.11,0.81,,,,,0,0,0
5139064,2010,Huntington,Virginia,11267,6.55,,56.44,1437,76620,325800,27.9,52.33,13.18,21.7,0.27,9.44,0.06,2.8,0.22,,,,,0,0,0
5139064,2011,Huntington,Virginia,12718,4.56,3391.34,57.36,1636,86970,342800,25,49.64,16.84,22.17,0.09,7.78,0,2.67,0.82,140.84,38.1,1.12,4.15,0,0,0
5139064,2012,Huntington,Virginia,12718,4.56,3435.16,57.36,1636,86970,342800,25,49.64,16.84,22.17,0.09,7.78,0,2.67,0.82,207.57,55.74,1.62,6.04,0,0,0
5139064,2013,Huntington,Virginia,12718,4.56,3481.62,57.36,1636,86970,342800,25,49.64,16.84,22.17,0.09,7.78,0,2.67,0.82,273.47,76.19,2.19,7.85,0,0,0
5139064,2014,Huntington,Virginia,12718,4.56,3524.08,57.36,1636,86970,342800,25,49.64,16.84,22.17,0.09,7.78,0,2.67,0.82,277.84,79.92,2.27,7.88,1,0,0
5139064,2015,Huntington,Virginia,12718,4.56,3568.91,57.36,1636,86970,342800,25,49.64,16.84,22.17,0.09,7.78,0,2.67,0.82,265.85,70.47,1.97,7.45,1,0,0
5139064,2016,Huntington,Virginia,12718,4.56,3613.37,57.36,1636,86970,342800,25,49.64,16.84,22.17,0.09,7.78,0,2.67,0.82,302.14,99.38,2.75,8.36,0,0,0
5139224,2000,Hurt,Virginia,1276,10.65,102.94,16.45,402,36467,80900,18.5,85.82,11.99,0.94,0.16,0.39,0,0.55,0.16,9.47,5.53,5.38,9.2,0,0,0
5139224,2001,Hurt,Virginia,1276,10.65,106.89,16.45,402,36467,80900,18.5,85.82,11.99,0.94,0.16,0.39,0,0.55,0.16,11.83,6.31,5.91,11.07,0,0,0
5139224,2002,Hurt,Virginia,1276,10.65,110.05,16.45,402,36467,80900,18.5,85.82,11.99,0.94,0.16,0.39,0,0.55,0.16,11.83,4.74,4.3,10.75,0,0,0
5139224,2003,Hurt,Virginia,1276,10.65,114,16.45,402,36467,80900,18.5,85.82,11.99,0.94,0.16,0.39,0,0.55,0.16,20.53,11.06,9.71,18.01,0,0,0
5139224,2004,Hurt,Virginia,1276,10.65,117.16,16.45,402,36467,80900,18.5,85.82,11.99,0.94,0.16,0.39,0,0.55,0.16,17.43,7.95,6.79,14.87,0,0,0
5139224,2005,Hurt,Virginia,1549,25.1,121.11,33.78,759,37000,96100,50,86.31,13.69,0,0,0,0,0,0,18.17,8.69,7.17,15,0,0,0
5139224,2006,Hurt,Virginia,1549,25.1,125.06,33.78,759,37000,96100,50,86.31,13.69,0,0,0,0,0,0,11.09,4.76,3.81,8.86,0,0,0
5139224,2007,Hurt,Virginia,1549,25.1,128.23,33.78,759,37000,96100,50,86.31,13.69,0,0,0,0,0,0,7.13,6.34,4.94,5.56,0,0,0
5139224,2008,Hurt,Virginia,1549,25.1,132.17,33.78,759,37000,96100,50,86.31,13.69,0,0,0,0,0,0,5.57,4.77,3.61,4.21,0,0,0
5139224,2009,Hurt,Virginia,1549,25.1,135.34,33.78,759,37000,96100,50,86.31,13.69,0,0,0,0,0,0,11.07,7.13,5.26,8.18,0,0,0
5139224,2010,Hurt,Virginia,1304,8.5,139.29,21.53,644,41369,105300,26.3,84.2,13.88,0.77,0,0.46,0,0.54,0.15,11.05,10.26,7.36,7.93,1,0,0
5139224,2011,Hurt,Virginia,1412,8.96,140.87,20.71,630,39018,109600,26.7,79.04,14.16,2.27,0,2.97,0,1.56,0,11.86,7.12,5.05,8.42,1,0,0
5139224,2012,Hurt,Virginia,1412,8.96,141.66,20.71,630,39018,109600,26.7,79.04,14.16,2.27,0,2.97,0,1.56,0,7.13,3.17,2.24,5.03,1,0,0
5139224,2013,Hurt,Virginia,1412,8.96,143.24,20.71,630,39018,109600,26.7,79.04,14.16,2.27,0,2.97,0,1.56,0,13.43,9.48,6.62,9.38,1,0,0
5139224,2014,Hurt,Virginia,1412,8.96,144.82,20.71,630,39018,109600,26.7,79.04,14.16,2.27,0,2.97,0,1.56,0,7.9,7.89,5.45,5.45,1,0,0
5139224,2015,Hurt,Virginia,1412,8.96,145.61,20.71,630,39018,109600,26.7,79.04,14.16,2.27,0,2.97,0,1.56,0,22.11,13.42,9.22,15.18,1,0,0
5139224,2016,Hurt,Virginia,1412,8.96,147.19,20.71,630,39018,109600,26.7,79.04,14.16,2.27,0,2.97,0,1.56,0,13.43,11.85,8.05,9.13,1,0,0
5139304,2000,Hybla Valley,Virginia,16721,15.23,,48.08,772,49087,240600,25.2,41.77,27.96,19.22,0.29,7.98,0.05,2.53,0.2,,,,,0,0,0
5139304,2001,Hybla Valley,Virginia,16721,15.23,,48.08,772,49087,240600,25.2,41.77,27.96,19.22,0.29,7.98,0.05,2.53,0.2,,,,,0,0,0
5139304,2002,Hybla Valley,Virginia,16721,15.23,,48.08,772,49087,240600,25.2,41.77,27.96,19.22,0.29,7.98,0.05,2.53,0.2,,,,,0,0,0
5139304,2003,Hybla Valley,Virginia,16721,15.23,3065.46,48.08,772,49087,240600,25.2,41.77,27.96,19.22,0.29,7.98,0.05,2.53,0.2,148.71,100.71,3.29,4.85,1,0,0
5139304,2004,Hybla Valley,Virginia,16721,15.23,3102.01,48.08,772,49087,240600,25.2,41.77,27.96,19.22,0.29,7.98,0.05,2.53,0.2,195.94,134.13,4.32,6.32,0,0,0
5139304,2005,Hybla Valley,Virginia,17118,9.86,3136.69,47.36,1059,61250,413000,30.4,34.78,27.02,25.05,0.12,10.33,0,2.12,0.57,372.13,94,3,11.86,0,0,0
5139304,2006,Hybla Valley,Virginia,17118,9.86,3171.24,47.36,1059,61250,413000,30.4,34.78,27.02,25.05,0.12,10.33,0,2.12,0.57,711,145,4.57,22.42,0,0,0
5139304,2007,Hybla Valley,Virginia,17118,9.86,,47.36,1059,61250,413000,30.4,34.78,27.02,25.05,0.12,10.33,0,2.12,0.57,,,,,0,0,0
5139304,2008,Hybla Valley,Virginia,17118,9.86,,47.36,1059,61250,413000,30.4,34.78,27.02,25.05,0.12,10.33,0,2.12,0.57,,,,,0,0,0
5139304,2009,Hybla Valley,Virginia,17118,9.86,,47.36,1059,61250,413000,30.4,34.78,27.02,25.05,0.12,10.33,0,2.12,0.57,,,,,0,0,0
5139304,2010,Hybla Valley,Virginia,15801,10.26,,58.55,1237,53376,334000,32.3,25.62,31.16,31.15,0.28,8.88,0.1,2.53,0.28,,,,,0,0,0
5139304,2011,Hybla Valley,Virginia,16106,11.23,3338.84,63.21,1310,57148,311100,31.3,28.7,27.93,33.52,0.3,6.69,0,1.83,1.02,685.97,142.13,4.26,20.55,0,0,0
5139304,2012,Hybla Valley,Virginia,16106,11.23,3368.68,63.21,1310,57148,311100,31.3,28.7,27.93,33.52,0.3,6.69,0,1.83,1.02,651.13,142.71,4.24,19.33,0,0,0
5139304,2013,Hybla Valley,Virginia,16106,11.23,3398.95,63.21,1310,57148,311100,31.3,28.7,27.93,33.52,0.3,6.69,0,1.83,1.02,630.26,127.42,3.75,18.54,0,0,0
5139304,2014,Hybla Valley,Virginia,16106,11.23,3426.08,63.21,1310,57148,311100,31.3,28.7,27.93,33.52,0.3,6.69,0,1.83,1.02,579.13,171.42,5,16.9,1,0,0
5139304,2015,Hybla Valley,Virginia,16106,11.23,3456.05,63.21,1310,57148,311100,31.3,28.7,27.93,33.52,0.3,6.69,0,1.83,1.02,483.71,122.71,3.55,14,1,0,0
5139304,2016,Hybla Valley,Virginia,16106,11.23,3484.18,63.21,1310,57148,311100,31.3,28.7,27.93,33.52,0.3,6.69,0,1.83,1.02,621.71,162,4.65,17.84,0,0,0
5139448,2000,Idylwood,Virginia,16005,5.76,,49.34,999,66895,226900,21,54.83,6.61,16.38,0.2,19.16,0.03,2.52,0.27,,,,,0,0,0
5139448,2001,Idylwood,Virginia,16005,5.76,,49.34,999,66895,226900,21,54.83,6.61,16.38,0.2,19.16,0.03,2.52,0.27,,,,,0,0,0
5139448,2002,Idylwood,Virginia,16005,5.76,,49.34,999,66895,226900,21,54.83,6.61,16.38,0.2,19.16,0.03,2.52,0.27,,,,,0,0,0
5139448,2003,Idylwood,Virginia,16005,5.76,3218.28,49.34,999,66895,226900,21,54.83,6.61,16.38,0.2,19.16,0.03,2.52,0.27,43,35,1.09,1.34,1,0,0
5139448,2004,Idylwood,Virginia,16005,5.76,3210.54,49.34,999,66895,226900,21,54.83,6.61,16.38,0.2,19.16,0.03,2.52,0.27,97.63,74,2.3,3.04,0,0,0
5139448,2005,Idylwood,Virginia,14487,3.22,3202.11,43.84,1400,92335,491600,26.7,57.51,4.25,18.15,0.17,16.59,0,3.21,0.12,108.63,32,1,3.39,0,0,0
5139448,2006,Idylwood,Virginia,14487,3.22,3194.36,43.84,1400,92335,491600,26.7,57.51,4.25,18.15,0.17,16.59,0,3.21,0.12,96,25,0.78,3.01,0,0,0
5139448,2007,Idylwood,Virginia,14487,3.22,,43.84,1400,92335,491600,26.7,57.51,4.25,18.15,0.17,16.59,0,3.21,0.12,,,,,0,0,0
5139448,2008,Idylwood,Virginia,14487,3.22,,43.84,1400,92335,491600,26.7,57.51,4.25,18.15,0.17,16.59,0,3.21,0.12,,,,,0,0,0
5139448,2009,Idylwood,Virginia,14487,3.22,,43.84,1400,92335,491600,26.7,57.51,4.25,18.15,0.17,16.59,0,3.21,0.12,,,,,0,0,0
5139448,2010,Idylwood,Virginia,17288,4.09,,46.87,1604,96910,470800,26.1,49.93,5.5,20.08,0.17,21.17,0.05,2.65,0.46,,,,,0,0,0
5139448,2011,Idylwood,Virginia,18514,4.52,3189.63,48.69,1673,101918,505300,24.1,49.54,4.28,22.55,0.28,20.52,0,2.74,0.1,125.63,41,1.29,3.94,0,0,0
5139448,2012,Idylwood,Virginia,18514,4.52,3210.26,48.69,1673,101918,505300,24.1,49.54,4.28,22.55,0.28,20.52,0,2.74,0.1,120.94,34.63,1.08,3.77,0,0,0
5139448,2013,Idylwood,Virginia,18514,4.52,3236.2,48.69,1673,101918,505300,24.1,49.54,4.28,22.55,0.28,20.52,0,2.74,0.1,93,25,0.77,2.87,0,0,0
5139448,2014,Idylwood,Virginia,18514,4.52,3257.82,48.69,1673,101918,505300,24.1,49.54,4.28,22.55,0.28,20.52,0,2.74,0.1,60.31,19,0.58,1.85,1,0,0
5139448,2015,Idylwood,Virginia,18514,4.52,3279.77,48.69,1673,101918,505300,24.1,49.54,4.28,22.55,0.28,20.52,0,2.74,0.1,56.63,15,0.46,1.73,1,0,0
5139448,2016,Idylwood,Virginia,18514,4.52,3302.39,48.69,1673,101918,505300,24.1,49.54,4.28,22.55,0.28,20.52,0,2.74,0.1,83,29,0.88,2.51,0,0,0
5139528,2000,Independence,Virginia,971,19.48,115.71,45.54,288,18264,70200,22.2,89.6,6.69,2.68,0,0,0,1.03,0,0.28,0.28,0.25,0.25,1,0,0
5139528,2001,Independence,Virginia,971,19.48,117.65,45.54,288,18264,70200,22.2,89.6,6.69,2.68,0,0,0,1.03,0,0,0,0,0,0,0,0
5139528,2002,Independence,Virginia,971,19.48,119.6,45.54,288,18264,70200,22.2,89.6,6.69,2.68,0,0,0,1.03,0,2.32,1.82,1.52,1.94,0,0,0
5139528,2003,Independence,Virginia,971,19.48,121.82,45.54,288,18264,70200,22.2,89.6,6.69,2.68,0,0,0,1.03,0,1.34,1.34,1.1,1.1,0,0,0
5139528,2004,Independence,Virginia,971,19.48,123.76,45.54,288,18264,70200,22.2,89.6,6.69,2.68,0,0,0,1.03,0,2.74,1.7,1.37,2.21,0,0,0
5139528,2005,Independence,Virginia,1451,26.22,126.3,57.74,386,25865,88900,27.5,90.76,5.58,1.24,0,0,0,2.41,0,2.93,2.93,2.32,2.32,0,0,0
5139528,2006,Independence,Virginia,1451,26.22,128.24,57.74,386,25865,88900,27.5,90.76,5.58,1.24,0,0,0,2.41,0,1.54,1.25,0.98,1.2,0,0,0
5139528,2007,Independence,Virginia,1451,26.22,130.18,57.74,386,25865,88900,27.5,90.76,5.58,1.24,0,0,0,2.41,0,1.47,1.04,0.8,1.13,0,0,0
5139528,2008,Independence,Virginia,1451,26.22,132.41,57.74,386,25865,88900,27.5,90.76,5.58,1.24,0,0,0,2.41,0,0.78,0.78,0.59,0.59,0,0,0
5139528,2009,Independence,Virginia,1451,26.22,134.35,57.74,386,25865,88900,27.5,90.76,5.58,1.24,0,0,0,2.41,0,0.59,0.59,0.44,0.44,1,0,0
5139528,2010,Independence,Virginia,947,20.66,136.29,52.94,473,30694,86900,33.7,85.22,8.13,4.75,0.42,0,0,1.48,0,1.54,1.54,1.13,1.13,0,0,0
5139528,2011,Independence,Virginia,1211,30.34,137.04,60.65,435,18715,82300,29.8,78.61,17.75,3.63,0,0,0,0,0,0,0,0,0,0,0,0
